id	title	url	cover	rate	director	composer	actor	category	district	language	showtime	lenth	concluding
3804790	牧人的性玩偶	http://movie.douban.com/subject/3804790/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p792823370.jpg	6.4	迈克尔·斯特内	Stefanie Japp/迈克尔·斯特内/Michael Sauter	罗珊娜·马奎达/Carlos Leal/乔尔·巴斯曼	悬疑	Switzerland_瑞士	瑞士德语		115	世界
2361386	堕入地狱	http://movie.douban.com/subject/2361386/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p449661697.jpg	6.4	山姆·雷米	山姆·雷米/山姆·雷米	艾莉森·洛曼/贾斯汀·朗/罗娜·雷弗/迪利普·劳/大卫·佩默	恐怖	United States of America_美国	英语/西班牙语	2009	99	世界
6875615	险恶	http://movie.douban.com/subject/6875615/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1853882455.jpg	6.4	斯科特·德瑞克森	斯科特·德瑞克森/C·罗伯特·嘉吉	伊桑·霍克/文森特·多诺费奥/詹姆斯· 兰索恩/弗雷德·多尔顿·托马斯/克莱尔·弗利	惊悚/恐怖	United States of America_美国	英语	2012	110	世界
1295831	女巫布莱尔	http://movie.douban.com/subject/1295831/	http://img4.douban.com/lpic/s1889018.jpg	6.4	丹尼尔·麦里克 / 艾德亚多·桑奇兹	丹尼尔·麦里克/艾德亚多·桑奇兹	希瑟·多纳约/乔舒华·莱纳德/迈克尔·C·威廉姆斯/Jim King/Sandra Sánchez	悬疑/恐怖	United States of America_美国	英语	1999	81	世界
1309217	见鬼十法	http://movie.douban.com/subject/1309217/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1605700526.jpg	6.4	彭发 / 彭顺	胡耀辉	陈柏霖/杨淇/Ray MacDonald/梁洛施/古宇	喜剧/惊悚/恐怖	China_香港	粤语/泰语/英语	2005	86	世界
2032339	致命弯道2	http://movie.douban.com/subject/2032339/	http://img3.douban.com/lpic/s2687944.jpg	6.4	Joe Lynch	Alan B. McElroy/Turi Meyer	艾丽卡·李尔森/亨利·罗林斯/特夏斯·巴特尔	动作/惊悚/恐怖	United States of America_美国	英语	2007	93	世界
1309032	鬼哭神嚎	http://movie.douban.com/subject/1309032/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1138058480.jpg	6.4	Andrew Douglas	Scott Kosar/杰伊·安森	瑞恩·雷诺兹/梅利莎·乔治/Jesse James/吉米·本内特/科洛·莫瑞兹	剧情/悬疑/惊悚/恐怖	United States of America_美国	英语	2005	90	世界
2075994	连体阴	http://movie.douban.com/subject/2075994/	http://img3.douban.com/lpic/s2399572.jpg	6.4	班庄·比辛达拿刚 / 柏德潘·王般	Aummaraporn Phandintong/班庄·比辛达拿刚	玛莎·华顿娜柏妮/Vittaya Wasukraipaisan/Ratchanoo Bunchootwong	剧情/惊悚/恐怖	Thailand_泰国	泰语/韩语	2007	90	世界
1871840	新丧尸出笼	http://movie.douban.com/subject/1871840/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1439880843.jpg	6.4	史蒂夫·迈纳	Jeffrey Reddick	米娜·苏瓦丽/尼克·卡农/迈克·韦尔奇/安娜琳·麦考德/斯塔克·桑德斯/马特·里皮/文·瑞姆斯	惊悚/恐怖	United States of America_美国	英语	2008	86	世界
6128025	你是下一个	http://movie.douban.com/subject/6128025/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2123732327.jpg	6.4	亚当·温加德	西蒙·巴雷特	沙妮·文森/尼古拉斯·图齐/温迪·格伦/AJ·鲍恩/乔·斯万博格/玛格丽特·兰妮/艾米·西米茨/缇·威斯特/罗布·莫兰/巴巴拉·克兰普顿/L·C·霍尔特/西蒙·巴雷特/莱恩·休斯	惊悚/恐怖	United States of America_美国	英语	2011	95	世界
1437883	怪物	http://movie.douban.com/subject/1437883/	http://img3.douban.com/lpic/s1797973.jpg	6.4	郑保瑞	司徒锦源/邓力奇	林嘉欣/舒淇/方中信/林雪/谭竣浩/李东翰	恐怖	China_中国大陆/China_香港	粤语	2005	93	世界
1299586	月光光心慌慌	http://movie.douban.com/subject/1299586/	http://img3.douban.com/lpic/s2574730.jpg	6.4	约翰·卡朋特	约翰·卡朋特/黛布拉·希尔	唐纳德·普利森斯/杰米·李·柯蒂斯/Nancy Kyes/PJ·索尔丝/Charles Cyphers	悬疑/恐怖	United States of America_美国	英语	1978	101	世界
1485185	生存游戏	http://movie.douban.com/subject/1485185/	http://img4.douban.com/lpic/s3015876.jpg	6.4	William Brent Bell	William Brent Bell/Matthew Peterman	乔恩·福斯特/萨米拉·阿姆斯特朗/弗朗基·穆尼兹/索菲亚·布什/米洛·文堤米利亚	惊悚/恐怖	United States of America_美国	英语	2006	85	世界
2373638	隔离区	http://movie.douban.com/subject/2373638/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1784687068.jpg	6.4	John Erick Dowdle	Drew Dowdle/John Erick Dowdle	哥伦布·绍特/詹妮弗·卡朋特/杰伊·赫尔南德兹/乔纳森·斯卡奇/拉德·舍博德兹加/史蒂夫·哈里斯/Andrew Fiscella	悬疑/惊悚/恐怖	United States of America_美国	英语	2008	89	世界
1478851	脆弱	http://movie.douban.com/subject/1478851/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1477058018.jpg	6.4	豪梅·巴拿盖鲁	豪梅·巴拿盖鲁/Jordi Galceran	卡莉斯塔·弗洛克哈特/理查德·劳斯伯格/埃琳纳·安娜亚	惊悚/恐怖	Spain_西班牙/United Kingdom_英国	英语	2005	101	世界
1419929	鬼娃孽种	http://movie.douban.com/subject/1419929/	http://img4.douban.com/lpic/s2693767.jpg	6.4	唐·曼西尼	唐·曼西尼	布拉德·道里夫	喜剧/惊悚/恐怖	Romania_罗马尼亚/United States of America_美国/United Kingdom_英国	英语	2005	87	世界
1309058	鬼水怪谈	http://movie.douban.com/subject/1309058/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p953545847.jpg	6.4	沃尔特·塞勒斯	Rafael Yglesias	詹妮弗·康纳利/约翰·C·赖利/蒂姆·罗斯/皮特·波斯尔思韦特/阿瑞尔·盖德	剧情/惊悚/恐怖	United States of America_美国	英语	2005	105	世界
1295796	猛鬼街5：猛鬼怪胎	http://movie.douban.com/subject/1295796/	http://img3.douban.com/lpic/s4378131.jpg	6.4	斯蒂芬·霍普金斯	Craig Spector/John Skipp/莱斯利 博希姆 (Leslie Bohem)	罗伯特·英格兰德/Lisa Wilcox/Erika Anderson/Valorie Armstrong/Michael Ashton	惊悚/恐怖/奇幻	United States of America_美国	英语	1989	89	世界
3210963	澎堤池	http://movie.douban.com/subject/3210963/	http://img3.douban.com/lpic/s3787984.jpg	6.4	布鲁斯·麦克唐纳德	Tony Burgess	史蒂芬·麦克哈蒂/Lisa Houle/乔吉娜·瑞利/Hrant Alianak/瑞克·罗伯茨	悬疑/恐怖/奇幻	Canada_加拿大	英语/法语	2008	95	世界
25747204	长安道	https://movie.douban.com/subject/25747204/	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2574145203.jpg	6.3	 李骏	 李骏  丁小洋  海岩	 范伟  宋洋  焦俊艳  陈数	 剧情/悬疑/犯罪	 China_中国大陆	 汉语普通话	2019	113	世界
30282387	银河补习班	https://movie.douban.com/subject/30282387/	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561542089.jpg	6.3	 邓超  俞白眉	 俞白眉	 邓超  白宇  任素汐  王西  孙浠伦  李建义  梁超  邵兵  王戈  吴亚衡  魏尊  冯泽昂  吴京	 剧情	 China_中国大陆	 汉语普通话	2019	147	世界
27163278	速度与激情：特别行动	https://movie.douban.com/subject/27163278/	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561542272.jpg	6.3	 大卫·雷奇	 克里斯·摩根  盖瑞·斯科特·汤普森  德鲁·皮尔斯	 道恩·强森  杰森·斯坦森  伊德里斯·艾尔巴  凡妮莎·柯比  艾莎·冈萨雷斯  海伦·米伦  瑞恩·雷诺兹  凯文·哈特  埃迪·马森  罗曼·雷恩斯  斯蒂芬妮·沃格特  维克托里娅·菲斯  康兰·卡萨尔  海伦娜·福尔摩斯  伯纳多·桑托斯  露丝·霍洛克斯  大卫·穆梅尼  马诺伊·阿南德  阿玛尔·阿达蒂亚  朱利安·费罗  丹尼尔·厄根  拉普洛斯·卡伦福佐斯  阿克塞尔·努  史蒂夫·莱温顿  安东尼奥·曼奇诺  斯特拉·斯托克尔  克利夫·柯蒂斯	 动作/犯罪	 United States of America_美国	 英语  萨摩亚语  俄语	2019	137	世界
26959115	小小乔	https://movie.douban.com/subject/26959115/	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2569367878.jpg	6.3	 杰茜卡·豪丝娜	 格拉丁·巴贾德  杰茜卡·豪丝娜	 艾米丽·比查姆  本·卫肖  利安娜·贝斯特  菲尼克斯·布罗萨德  基特·康纳  琳赛·邓肯  凯瑞·福克斯  塞巴斯蒂安·胡克  戈兰·卡斯蒂克  大卫·威尔莫特  Jessie Mae Alonzo  Jason Cloud  Marie Noel  安德鲁·拉詹  Yana Yanezic	 剧情/科幻	 United Kingdom_英国/Austria_奥地利/Germany_德国	 英语	2019	105	世界
30299356	友情以上	https://movie.douban.com/subject/30299356/	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2565511423.jpg	6.3	 查亚诺普·布恩帕拉科布	 帕塔拉纳德·比博索瓦德  查亚诺普·布恩帕拉科布  汤萨蓬·逖提拿坎	 平采娜·乐维瑟派布恩  奈哈·西贡索邦  杰森·杨  纳塔西特·科蒂马努瓦尼  本杰明·约瑟夫·瓦尼  苏哈帕特·洛瓦查林  朱主爱  珐尤·珐尤·凯伊·提因  劳拉·马姆  奥黛丽·塔皮赫鲁  坎蒂卡·阿比盖尔  孟佳  克劳迪娅·巴雷托  帕米  黄明志  南芬·英迪  芝芙	 喜剧/爱情	 Thailand_泰国	 泰语	2019	120	世界
25890017	哥斯拉2：怪兽之王	https://movie.douban.com/subject/25890017/	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554370800.jpg	6.3	 迈克尔·道赫蒂	 迈克尔·道赫蒂  扎克·希尔兹  麦克思·鲍伦斯坦	 凯尔·钱德勒  维拉·法米加  米莉·波比·布朗  章子怡  渡边谦  布莱德利·惠特福德  托马斯·米德蒂奇  艾莎·辛德斯  莎莉·霍金斯  查尔斯·丹斯  大卫·斯特雷泽恩  小奥谢拉·杰克逊  希·庞德  安东尼·拉莫斯  杰森·莱尔斯  乔纳森·霍华德  莱尔·布罗卡托  兰德尔·P·海文斯  T·C·马特恩  吉米·冈萨雷斯  萨莎·里翁达  文斯·福斯特  贾斯蒂斯·利克  菲奥娜·哈丁汉姆  露西·卡罗尔  约书亚·利瑞  艾伦·马克森  肯尼斯·以色列  阿尔·维森特  塞西尔·M·亨利  迈克尔·大卫·育尔  本杰明·韦弗  卡梅伦·布鲁姆布罗  帕蒂·舍尔哈斯  理查德·多顿  詹姆斯·斯特林  麦克斯威尔·海史密斯  贾斯汀·斯劳特  肖恩·索斯  马科·查卡  蒂莫西·卡尔	 动作/科幻/冒险/灾难	 United States of America_美国	 英语	2019	132	世界
30423193	使徒行者2：谍影行动	https://movie.douban.com/subject/30423193/	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2563751491.jpg	6.3	 文伟鸿	 关皓月	 张家辉  古天乐  吴镇宇  姜珮瑶  张亦驰  刘宇宁  黄志忠  蔡洁  马德钟  袁伟豪  陈山聪  王君馨  张宝儿  江嘉敏  李忠希  刘楚恬  欧瑞伟  郑启泰  黄祥兴  徐荣  林伟  吴瑞庭  卫志豪  黎振烨  汤洛雯  许绍雄  关婉珊	 剧情/动作/犯罪	 China_中国大陆/China_香港	 粤语  汉语普通话	2019	98	世界
2244426	雷霆沙赞！	https://movie.douban.com/subject/2244426/	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551249211.jpg	6.3	 大卫·F·桑德伯格	 亨利·盖登  达伦·莱姆克  比尔·帕克  C·C·贝克	 扎克瑞·莱维  马克·斯特朗  亚瑟·安其  杰克·迪伦·格雷泽  杰曼·翰苏  费丝·赫尔曼  约文·阿曼德  陈琦烨  格蕾丝·富尔顿  亚当·布罗迪  梅根·古德  米歇尔·博斯  罗斯·巴特勒  玛尔塔·米兰斯  库珀·安德鲁斯  罗维娜·亚瓦里  埃文·马什  娜塔莉·萨福兰  D·J·科特罗纳  艾娃·普雷斯顿  安迪·奥修  卡尔森·迈克马克  莎伊娜·瑞恩  莎拉·贝纳尼  安吉莉卡·利斯克  辛迪·戴  洛塔·洛斯滕  西蒙·诺斯伍德  戴维·科赫史密斯  卢·卢·萨夫兰  亚当·罗德内斯  杰夫·桑卡  阿里·巴德沙阿  大卫·J·麦克尼尔  达娜·雷兹尼克  迪索·拉莫斯	 动作/奇幻/冒险	 United States of America_美国/Canada_加拿大	 英语  Spain_西班牙语	2019	132	世界
30181079	阴曹使者	https://movie.douban.com/subject/30181079/	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2560576875.jpg	6.3	 金周焕	 金周焕	 朴叙俊  安圣基  禹棹焕  朴智炫  郑志薰  李胜熙  沈熙燮  崔宇植	 动作/恐怖	 Spain_西班牙	 韩语	2019	129	世界
26419635	高草丛中	https://movie.douban.com/subject/26419635/	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568737620.jpg	6.3	 文森佐·纳塔利	 文森佐·纳塔利  斯蒂芬·金  乔·希尔	 蕾斯拉·德·奥利维拉  哈里森·吉尔伯特森  艾弗里·维提德  帕特里克·威尔森  小威尔·布伊  蒂芙妮·赫尔姆  蕾切尔·威尔森	 剧情/惊悚/恐怖	 Canada_加拿大	 英语	2019	101	世界
26665875	老千3：独眼杰克	https://movie.douban.com/subject/26665875/	https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2566322897.jpg	6.3	 权五光	 许英万	 朴正民  柳昇范  崔有华  禹贤  尹宰文  李光洙  林智妍  权海骁	 剧情/动作	 Spain_西班牙	 韩语	2019	139	世界
33413905	大西洋	https://movie.douban.com/subject/33413905/	https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2564308804.jpg	6.3	 玛缇·迪欧普	 玛缇·迪欧普  Olivier Demangel	 阿卜杜·巴尔德  艾敏纳特·卡纳  伊布拉西马·姆巴耶  艾玛杜·孟波  玛姆·比内塔·索恩  Diankou Sembene  Nicole Sougou  Babacar Sylla  Traore	 剧情	 France_法国/Senegal_塞内加尔/Belgium_比利时	 沃洛夫语  法语  英语	2019	104	世界
30143698	兰开斯特之王	https://movie.douban.com/subject/30143698/	https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2567131266.jpg	6.3	 大卫·米奇欧德	 大卫·米奇欧德  乔尔·埃哲顿	 蒂莫西·柴勒梅德  罗伯特·帕丁森  本·门德尔森  乔尔·埃哲顿  迪恩·查尔斯·查普曼  莉莉-罗丝·德普  西恩·哈里斯  托马辛·麦肯齐  汤姆·格林-卡尼  爱德华·阿什利  安德鲁·哈维尔  尼克·威特曼  斯蒂文·埃尔德  菲利普·罗施  罗德里克·希尔  约翰·泰勒  塞德里克·西拉泰尔  艾培德·安托利克  Ivan Kaye  Jack Bandeira	 剧情/传记/历史	United Kingdom_英国/Hungary_匈牙利/Australia_澳大利亚	 英语  法语	2019	133	世界
24325815	非我	http://movie.douban.com/subject/24325815/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2251424605.jpg	6.3	塔西姆·辛	大卫·帕斯特尔/亚历克斯·帕斯特尔	瑞恩·雷诺兹/本·金斯利/马修·古迪/娜塔丽·马丁内兹/米歇尔·道克瑞/德里克·卢克/维克多·加博/玛丽安娜·宝拉·韦森特/山姆·佩吉/特瑞·韦伯/格里夫·弗斯特/艾米莉·特里梅因/加里·维克斯	科幻/悬疑/惊悚	United States of America_美国	英语	2018	117	世界
25823840	奸臣	http://movie.douban.com/subject/25823840/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2235239810.jpg	6.3	闵奎东	闵奎东	朱智勋/金康宇/林智妍/千浩振/李宥英	剧情/情色/古装	South Korea_韩国	韩语	2016	133	世界
6039412	时光尽头的恋人	http://movie.douban.com/subject/6039412/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2234995897.jpg	6.3	李·杜兰·克里格	J·迈尔斯·古德洛/Salvador Paskowitz	布蕾克·莱弗利/米契尔·哈思曼/哈里森·福特/艾伦·伯斯汀/凯西·贝克/阿曼达·克鲁/Lynda Boyd/Hugh Ross/理查德·哈蒙/富尔·切切里/Anjali Jay/神奈川宏幸/皮特·J.加里/Izabel Pearce/Cate Richardson	剧情/爱情/奇幻	United States of America_美国	英语	2017	112	世界
25830802	对风说爱你	http://movie.douban.com/subject/25830802/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2247805134.jpg	6.3	王童	郭筝/李佳颖/林智祥/吴境	杨祐宁/郭采洁/郭碧婷/胡宇威/柯佳嬿/李晓川/李淳/林玟谊/姜瑞佳/樊光耀/陶传正/张世/郑有杰	剧情/爱情	China_台湾/China_中国大陆	汉语普通话	2018	126	世界
6126442	一步之遥	http://movie.douban.com/subject/6126442/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2210853894.jpg	6.3	姜文	姜文/郭俊立/王朔/廖一梅/述平/阎云飞/孙悦/孙睿/于彦琳	姜文/葛优/周韵/舒淇/文章/王志文/洪晃/刘利年/那英/刘索拉/牛犇/姜洪齐	喜剧/爱情/冒险	China_中国大陆/China_香港	汉语普通话/英语/上海话/法语/日语/满语/越南语/拉丁语	2017	140	世界
25835293	失孤	http://movie.douban.com/subject/25835293/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2231791943.jpg	6.3	彭三源	彭三源	刘德华/井柏然/吴君如/梁家辉/倪景阳/孙海英/许娣/刘雅瑟	剧情	China_中国大陆/China_香港/Malaysia_马来西亚	汉语普通话	2017	108	世界
25805054	十万个冷笑话	http://movie.douban.com/subject/25805054/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2217523448.jpg	6.3	卢恒宇 / 李姝洁	卢恒宇/李姝洁/寒舞	阿杰/皇贞季/宝木中阳/山新/朱雀橙/图特哈蒙/卢恒宇/四刀辉彰	喜剧/动画/奇幻	China_中国大陆	汉语普通话	2018	100	世界
26310932	玩命警车	http://movie.douban.com/subject/26310932/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2261388409.jpg	6.3	乔恩·沃茨	乔恩·沃茨/克里斯托弗·D·福特 Christopher D. Ford	凯文·贝肯/谢伊·惠格姆/卡穆琳·曼海姆/Hays Wellford/James Freedson-Jackson/Kathleen Bentley	惊悚	United States of America_美国	英语	2016	86	世界
24843623	延坪海战	http://movie.douban.com/subject/24843623/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2241987847.jpg	6.3	金焕松		晋久/李玹雨/金武烈/李莞/李清娥/千敏熙	剧情/战争	South Korea_韩国	韩语	2016	130	世界
25721544	不速之客	http://movie.douban.com/subject/25721544/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2196559082.jpg	6.3	亚当·温加德	西蒙·巴雷特	丹·史蒂文斯/麦卡·梦露/布雷丹·梅耶尔/谢拉·柯雷/勒兰德·奥瑟/兰斯·莱迪克/Tabatha Shaun/蔡斯·威廉逊/乔·大卫·摩尔/Stephen Brown/Brenden Wedner/Alex Knight/伊桑·恩布里/Nancy Jeris/马修·佩奇	动作/悬疑/惊悚	United States of America_美国	英语	2017	99	世界
6873740	安妮：纽约奇缘	http://movie.douban.com/subject/6873740/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2220435750.jpg	6.3	威尔·古勒	威尔·古勒/艾莲·布洛什·麦肯纳/托马斯·米汉/哈罗德·格雷	杰米·福克斯/奎文赞妮·瓦利斯/萝丝·拜恩/鲍比·坎纳瓦尔/阿德沃尔·阿吉纽依-艾格拜吉/大卫·札亚斯/卡梅隆·迪亚茨/佐伊·玛格丽特·科莱蒂/妮珂莱特·皮尔妮/伊登·邓肯-史密斯/阿曼达·特罗亚/道林·米西克/翠茜·索姆斯/迈克·比尔比利亚/斯蒂芬妮·库尔特祖巴	剧情/喜剧/音乐/家庭	United States of America_美国	英语	2018	118	世界
12012475	行过死荫之地	http://movie.douban.com/subject/12012475/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2185337913.jpg	6.3	斯科特·弗兰克	劳伦斯·布洛克/斯科特·弗兰克	连姆·尼森/帕特里克·麦克戴德/劳拉·布林/大卫·哈伯/丹·史蒂文斯/埃里克·尼尔森/普鲁瓦·贝迪/奥拉维尔·达里·拉夫森/德沃拉·纳尔逊/弗兰克·德·胡里奥/塞巴斯蒂安·罗奇/惠特尼·阿贝勒	剧情/悬疑/犯罪	United States of America_美国	英语	2015	113	世界
24746974	僵尸来袭	http://movie.douban.com/subject/24746974/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2236430938.jpg	6.3	Kiah Roache-Turner	Kiah Roache-Turner	Jay Gallagher/碧安卡·布雷迪/Leon Burchill	动作/恐怖	Australia_澳大利亚	英语	2015	98	世界
25931245	人狼游戏2：野兽阵营	http://movie.douban.com/subject/25931245/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2193868320.jpg	6.3	熊坂出	山咲藍/川上亮	土屋太凤/森川葵/青山美乡/藤原季节/佐久间由衣/小野花梨/加藤谅/育乃介/国岛直希/樱田通	惊悚	Japan_日本	日语	2012	112	世界
26201173	重拾人生	http://movie.douban.com/subject/26201173/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2219724275.jpg	6.3	杰姆·耶尔马兹	杰姆·耶尔马兹	杰姆·耶尔马兹/图林·奥曾/Zafer Alg?z	喜剧	Turkey_土耳其	土耳其语	2014	134	世界
25821380	灯光之外	http://movie.douban.com/subject/25821380/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2193779807.jpg	6.3	吉娜·普林斯-拜斯伍德	吉娜·普林斯-拜斯伍德	古古·姆巴塔-劳/内特·派克/明妮·德里弗/丹尼·格洛弗/达里尔·斯蒂芬斯/伊兰妮·谭/本尼托·马丁内斯/艾莎·辛德斯/Estelle/Malieek Straughter	剧情	United States of America_美国	英语	2017	116	世界
25870483	它在身后	http://movie.douban.com/subject/25870483/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2232895531.jpg	6.3	大卫·罗伯特·米切尔	大卫·罗伯特·米切尔	麦卡·梦露/凯尔·吉克瑞斯特/Daniel Zovatto/杰克·威利	悬疑/恐怖	United States of America_美国	英语	2010	100	世界
4301659	危险藏匿	http://movie.douban.com/subject/4301659/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2190225177.jpg	6.3	迈克·诺斯卡	丹尼斯·勒翰	汤姆·哈迪/劳米·拉佩斯/詹姆斯·甘多菲尼/马提亚斯·修奈尔/詹姆斯·弗兰切威勒/约翰·奥提兹/伊丽莎白·罗德里格斯/迈克尔·阿伦诺夫/摩根.斯佩克特/杰里米·博布/迈克尔·埃斯佩尔/罗斯·比克尔/安·唐德/詹姆斯·科尔比	剧情/犯罪	United States of America_美国	英语	2006	106	世界
24751754	前任攻略	http://movie.douban.com/subject/24751754/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2171886373.jpg	6.3	田羽生	田羽生/史晨赟/刘伯翰/牛新瑶	韩庚/姚星彤/郑恺/王丽坤/班嘉佳/张涵予/李相烨/关喆/毛俊杰/麦迪娜/熊乃瑾/柳岩	喜剧/爱情	China_中国大陆	汉语普通话	2014	108	世界
4066206	全城热恋	http://movie.douban.com/subject/4066206/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p485353992.jpg	6.3	夏永康 / 陈国辉	陈国辉	张学友/刘若英/谢霆锋/徐熙媛/吴彦祖/徐若瑄/井柏然/杨颖/段奕宏/付辛博/诗雅/刘家辉/余文乐/张曼玉/蔡卓妍/吕燕	喜剧/爱情	China_香港/United States of America_美国/China_中国大陆	汉语普通话/粤语/上海话/英语	2011	93	世界
1465829	赤壁(上)	http://movie.douban.com/subject/1465829/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p936373819.jpg	6.3	吴宇森	吴宇森/陈汗/郭筝/盛和煜/罗贯中	梁朝伟/金城武/张丰毅/张震/胡军/林志玲/赵薇/尤勇/中村狮童/宋佳/臧金生/巴森扎布/侯勇/王庆祥/马精武/佟大为	剧情/动作/历史/战争/冒险	China_中国大陆/China_香港/China_台湾/Japan_日本/South Korea_韩国	汉语普通话	2014	150	世界
1394968	举起手来！	http://movie.douban.com/subject/1394968/	http://img3.douban.com/lpic/s1400241.jpg	6.3	冯小宁	冯小宁	郭达/潘长江/刘小微/李明/胡晓光	剧情/喜剧/历史/战争	China_中国大陆	汉语普通话	1995	87	世界
1300359	大块头有大智慧	http://movie.douban.com/subject/1300359/	http://img3.douban.com/lpic/s3625785.jpg	6.3	杜琪峰 / 韦家辉	韦家辉/游乃海/欧健儿/叶天成	刘德华/张柏芝/张兆辉/汤宝如/秦煌/黄华和/元彬	剧情/动作/惊悚	China_香港/China_中国	粤语/英语/北印度语	1994	92	世界
6869395	低俗喜剧	http://movie.douban.com/subject/6869395/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1641250780.jpg	6.3	彭浩翔	彭浩翔/陆以心/林超荣	杜汶泽/邵音音/詹瑞文/叶山豪/邹凯光/陈静/薛凯琪/郑中基/林雪/雷宇扬/田蕊妮	喜剧/情色	China_香港	汉语普通话/粤语	2007	90	世界
25703430	金鸡SSS	http://movie.douban.com/subject/25703430/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2164976719.jpg	6.3	邹凯光	邹凯光	吴君如/古天乐/张家辉/黄子华/陈奕迅/曾国祥/黄百鸣/王菀之/杜德伟/张敬轩/梁家辉/黄秋生/甄子丹/余文乐/郑中基/陈冠希/杜汶泽/钱嘉乐/黄伟文/薛凯琪/卢海鹏/刘德华/卢觅雪	剧情/喜剧	China_香港	粤语	2014	100	世界
5908477	鸿门宴传奇	http://movie.douban.com/subject/5908477/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1293056226.jpg	6.3	李仁港	李仁港	黎明/冯绍峰/刘亦菲/张涵予/黄秋生/陈小春/安志杰/贾青/孙文婷/孟瞳迪/黄姿琪/修庆/丁海峰/徐向东/陈观泰/午马/陈之辉/杜玉明	剧情/动作/爱情/历史/古装	China_中国大陆/China_香港	汉语普通话/粤语	1983	135	世界
3264045	花木兰	http://movie.douban.com/subject/3264045/	http://img3.douban.com/lpic/s3998772.jpg	6.3	马楚成	张挺/马楚成	赵薇/陈坤/胡军/房祖名/李玖哲/维塔斯/刘雨欣/于荣光/徐娇	剧情/爱情/冒险	China_中国大陆/China_香港	汉语普通话	2006	114	世界
2138838	美国队长	http://movie.douban.com/subject/2138838/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1182659238.jpg	6.3	乔·庄斯顿	克里斯托弗·马库斯/斯蒂芬·麦克菲利/Joe Simon/杰克·科比	克里斯·埃文斯/海莉·阿特维尔/塞巴斯蒂安·斯坦/汤米·李·琼斯/雨果·维文/多米尼克·库珀/理查德·阿米蒂奇/斯坦利·图齐/塞缪尔·杰克逊/托比·琼斯	动作/科幻/冒险	United States of America_美国	英语/挪威语/法语	2014	124	世界
